P229C,Generic,"Pressure Control Solenoid F Control Circuit/Open"
P229D,Generic,"Pressure Control Solenoid F Control Circuit Range/Performance"
P2300,Generic,"Pressure Control Solenoid F Control Circuit Low"
P2301,Generic,"Pressure Control Solenoid F Control Circuit High"
P2302,Generic,"Transmission Friction Element G Apply Time Range/Performance"
P2303,Generic,"Transmission Friction Element H Apply Time Range/Performance"
P2304,Generic,"Transmission Fluid Temperature Sensor B Circuit"
P2305,Generic,"Transmission Fluid Temperature Sensor B Circuit Range/Performance"
P2306,Generic,"Transmission Fluid Temperature Sensor B Circuit Low"
P2307,Generic,"Transmission Fluid Temperature Sensor B Circuit High"
P2308,Generic,"Transmission Fluid Temperature Sensor B Circuit Intermittent"
P2309,Generic,"Intermediate Shaft Speed Sensor B Circuit"
P2310,Generic,"Intermediate Shaft Speed Sensor B Circuit Range/Performance"
P2311,Generic,"Intermediate Shaft Speed Sensor B Circuit No Signal"
P2312,Generic,"Intermediate Shaft Speed Sensor B Circuit Intermittent"
P2313,Generic,"Intermediate Shaft Speed Sensor C Circuit"
P2314,Generic,"Intermediate Shaft Speed Sensor C Circuit Range/Performance"
P2315,Generic,"Intermediate Shaft Speed Sensor C Circuit No Signal"
P2316,Generic,"Intermediate Shaft Speed Sensor C Circuit Intermittent"
P2317,Generic,"Transmission Fluid Cooler Control Circuit/Open"
P2318,Generic,"Transmission Fluid Cooler Control Circuit Low"
P2319,Generic,"Transmission Fluid Cooler Control Circuit High"
P2320,Generic,"Torque Converter Clutch Pressure Control Solenoid"
P2321,Generic,"Torque Converter Clutch Pressure Control Solenoid Control Circuit Performance/Stuck Off"
P2322,Generic,"Torque Converter Clutch Pressure Control Solenoid Control Circuit Stuck On"
P2323,Generic,"Torque Converter Clutch Pressure Control Solenoid Control Circuit Electrical"
P2324,Generic,"Torque Converter Clutch Pressure Control Solenoid Control Circuit Intermittent"
P2325,Generic,"Torque Converter Clutch Pressure Control Solenoid Control Circuit/Open"
P2326,Generic,"Torque Converter Clutch Pressure Control Solenoid Control Circuit Range/Performance"
P2327,Generic,"Torque Converter Clutch Pressure Control Solenoid Control Circuit High"
P2328,Generic,"Torque Converter Clutch Pressure Control Solenoid Control Circuit Low"
P2329,Generic,"Input/Turbine Speed Sensor B Circuit"
P2330,Generic,"Input/Turbine Speed Sensor B Circuit Range/Performance"
P2331,Generic,"Input/Turbine Speed Sensor B Circuit No Signal"
P2332,Generic,"Input/Turbine Speed Sensor B Circuit Intermittent"
P2333,Generic,"Torque Converter Clutch Circuit Low"
P2334,Generic,"Torque Converter Clutch Circuit High"
P2335,Generic,"Four Wheel Drive (4WD) Low Switch Circuit"
P2336,Generic,"Four Wheel Drive (4WD) Low Switch Circuit Range/Performance"
P2337,Generic,"Four Wheel Drive (4WD) Low Switch Circuit Low"
P2338,Generic,"Four Wheel Drive (4WD) Low Switch Circuit High"
P2339,Generic,"Upshift Switch Circuit Range/Performance"
P2340,Generic,"Upshift Switch Circuit Low"
P2341,Generic,"Upshift Switch Circuit High"
P2342,Generic,"Upshift Switch Circuit Intermittent/Erratic"
P2343,Generic,"Downshift Switch Circuit Range/Performance"
P2344,Generic,"Downshift Switch Circuit Low"
P2345,Generic,"Downshift Switch Circuit High"
P2346,Generic,"Downshift Switch Circuit Intermittent/Erratic"
P2347,Generic,"Torque Converter Temperature Too High"
P2400,Generic,"Input/Turbine Speed Sensor A/B Correlation"
P2401,Generic,"Clutch Actuator Temperature Too High"
P2401,Mazda,"Gear Shift Actuator Temperature Too High"
P2402,Generic,"Clutch Temperature Too High"
P2403,Generic,"Auto Shift Manual Adaptive Learning at Limit"
P2404,Generic,"Clutch A Adaptive Learning at Limit"
P2404,Mazda,"Kick Down Switch Circuit"
P2405,Generic,"Kick Down Switch Circuit Range/Performance"
P2405,Mazda,"Kick Down Switch Circuit Low"
P2406,Generic,"Kick Down Switch Circuit High"
P2406,Mazda,"Kick Down Switch Circuit Intermittent/Erratic"
P2407,Generic,"Clutch B Adaptive Learning at Limit"
P2407,Mazda,"Gate Select Direction Circuit"
P2408,Generic,"Gate Select Direction Circuit Low"
P2409,Generic,"Gate Select Direction Circuit High"
P240A,Generic,"Gear Shift Direction Circuit"
P240B,Generic,"Gear Shift Direction Circuit Low"
P240C,Generic,"Gear Shift Direction Circuit High"
P2410,Generic,"Auxiliary Transmission Fluid Pump Control Circuit/Open"
P2411,Generic,"Auxiliary Transmission Fluid Pump Performance"
P2412,Generic,"Auxiliary Transmission Fluid Pump Control Circuit Low"
P2413,Generic,"Auxiliary Transmission Fluid Pump Control Circuit High"
P2414,Generic,"Transfer Case Gear High Incorrect Ratio"
P2415,Generic,"Transfer Case Gear Low Incorrect Ratio"
P2416,Generic,"Transfer Case Gear Neutral Incorrect Ratio"
P2417,Generic,"Four Wheel Drive (4WD) Range Signal Circuit"
P2418,Generic,"Four Wheel Drive (4WD) Range Signal Circuit Range/Performance"
P2419,Generic,"Four Wheel Drive (4WD) Range Signal Circuit Low"
P2420,Generic,"Four Wheel Drive (4WD) Range Signal Circuit High"
P2421,Generic,"Transmission Range Sensor B Circuit (PRNDL Input)"
P2422,Generic,"Transmission Range Sensor B Circuit Range/Performance"
P2423,Generic,"Transmission Range Sensor B Circuit Low"
P2424,Generic,"Transmission Range Sensor B Circuit High"
P2425,Generic,"Transmission Range Sensor B Circuit Intermittent"
P2426,Generic,"Transmission Range Sensor A/B Correlation"
P2427,Generic,"Transmission Range Sensor Alignment"
P2428,Generic,"Pressure Control Solenoid G"
P2429,Generic,"Pressure Control Solenoid G Performance/Stuck Off"
P242A,Generic,"Pressure Control Solenoid G Stuck On"
P242B,Generic,"Transmission Range Sensor A Circuit Not Learned"
P242C,Generic,"Transmission Range Sensor B Circuit Not Learned"
P242D,Generic,"Pressure Control Solenoid G Electrical"
P242E,Generic,"Pressure Control Solenoid G Intermittent"
P242F,Generic,"Pressure Control Solenoid G Control Circuit/Open"
P2430,Generic,"Pressure Control Solenoid G Control Circuit Range/Performance"
P2431,Generic,"Pressure Control Solenoid G Control Circuit Low"
P2432,Generic,"Pressure Control Solenoid G Control Circuit High"
P2433,Generic,"Pressure Control Solenoid H"
P2434,Generic,"Pressure Control Solenoid H Performance/Stuck Off"
P2435,Generic,"Pressure Control Solenoid H Stuck On"
P2436,Generic,"Pressure Control Solenoid H Electrical"
P2437,Generic,"Pressure Control Solenoid H Intermittent"
P2438,Generic,"Pressure Control Solenoid H Control Circuit/Open"
P2439,Generic,"Pressure Control Solenoid H Control Circuit Range/Performance"
P2440,Generic,"Pressure Control Solenoid H Control Circuit Low"
P2441,Generic,"Pressure Control Solenoid H Control Circuit High"
P2442,Generic,"Pressure Control Solenoid J"
P2443,Generic,"Pressure Control Solenoid J Performance/Stuck Off"
P2444,Generic,"Pressure Control Solenoid J Stuck On"
P2445,Generic,"Pressure Control Solenoid J Electrical"
P2446,Generic,"Pressure Control Solenoid J Intermittent"
P2447,Generic,"Pressure Control Solenoid J Control Circuit/Open"
P2448,Generic,"Pressure Control Solenoid J Control Circuit Range/Performance"
P2449,Generic,"Pressure Control Solenoid J Control Circuit Low"
P244A,Generic,"Pressure Control Solenoid J Control Circuit High"
P244B,Generic,"Pressure Control Solenoid K"
P244C,Generic,"Pressure Control Solenoid K Performance/Stuck Off"
P244D,Generic,"Pressure Control Solenoid K Stuck On"
P244E,Generic,"Pressure Control Solenoid K Electrical"
P244F,Generic,"Pressure Control Solenoid K Intermittent"
P2450,Generic,"Pressure Control Solenoid K Control Circuit/Open"
P2451,Generic,"Pressure Control Solenoid K Control Circuit Range/Performance"
P2452,Generic,"Pressure Control Solenoid K Control Circuit Low"
P2453,Generic,"Pressure Control Solenoid K Control Circuit High"
P2454,Generic,"Shift Fork A Position Circuit"
P2455,Generic,"Shift Fork A Position Circuit Range/Performance"
P2456,Generic,"Shift Fork A Position Circuit Low"
P2457,Generic,"Shift Fork A Position Circuit High"
P2458,Generic,"Shift Fork A Position Circuit Intermittent"
P2459,Generic,"Shift Fork B Position Circuit"
P245A,Generic,"Shift Fork B Position Circuit Range/Performance"
P245B,Generic,"Shift Fork B Position Circuit Low"
P245C,Generic,"Shift Fork B Position Circuit High"
P245D,Generic,"Shift Fork B Position Circuit Intermittent"
P245E,Generic,"Shift Fork C Position Circuit"
P245F,Generic,"Shift Fork C Position Circuit Range/Performance"
P2460,Generic,"Shift Fork C Position Circuit Low"
P2461,Generic,"Shift Fork C Position Circuit High"
P2462,Generic,"Shift Fork C Position Circuit Intermittent"
P2463,Generic,"Shift Fork D Position Circuit"
P2464,Generic,"Shift Fork D Position Circuit Range/Performance"
P2465,Generic,"Shift Fork D Position Circuit Low"
P2466,Generic,"Shift Fork D Position Circuit High"
P2467,Generic,"Shift Fork D Position Circuit Intermittent"
P2468,Generic,"Shift Fork A Position Sensor Incorrect Neutral Position Indicated"
P2469,Generic,"Shift Fork B Position Sensor Incorrect Neutral Position Indicated"
P246A,Generic,"Shift Fork C Position Sensor Incorrect Neutral Position Indicated"
P246B,Generic,"Shift Fork D Position Sensor Incorrect Neutral Position Indicated"
P246C,Generic,"Shift Fork A Stuck"
P246D,Generic,"Shift Fork B Stuck"
P246E,Generic,"Shift Fork C Stuck"
P246F,Generic,"Shift Fork D Stuck"
P2470,Generic,"Shift Fork A Unrequested Movement"
P2471,Generic,"Shift Fork B Unrequested Movement"
P2472,Generic,"Shift Fork C Unrequested Movement"
P2473,Generic,"Shift Fork D Unrequested Movement"
P2474,Generic,"Shift Fork Position Sensor A/B Correlation"
P2475,Generic,"Shift Fork Position Sensor C/D Correlation"
P2476,Generic,"Clutch A Pressure Discharge Performance"
P2477,Generic,"Clutch B Pressure Discharge Performance"
P2478,Generic,"Clutch A Pressure Charge Performance"
P2479,Generic,"Clutch B Pressure Charge Performance"
P247A,Generic,"Clutch A Pressure Engagement Performance"
P247B,Generic,"Clutch B Pressure Engagement Performance"
P247C,Generic,"Clutch A Pressure Disengagement Performance"
P247D,Generic,"Clutch B Pressure Disengagement Performance"
P247E,Generic,"O2 Sensor Circuit Range/Performance"
P247F,Generic,"O2 Sensor Circuit Range/Performance"
P2480,Generic,"O2 Sensor Circuit Range/Performance"
P2481,Generic,"O2 Sensor Circuit Range/Performance"
P2482,Generic,"O2 Sensor Circuit Range/Performance"
P2483,Generic,"O2 Sensor Circuit Range/Performance"
P2484,Generic,"O2 Sensor Negative Voltage"
P2485,Generic,"O2 Sensor Negative Voltage"
P2486,Generic,"O2 Sensor Negative Voltage"
P2487,Generic,"O2 Sensor Negative Voltage"
P2488,Generic,"O2 Sensor Negative Voltage"
P2489,Generic,"O2 Sensor Negative Voltage"
P2500,Generic,"NOx Exceedence - Empty Reagent Tank"
P2501,Generic,"NOx Exceedence - Interruption of Reagent Dosing Activity"
P2502,Generic,"NOx Exceedence - Insufficient Reagent Quality"
P2503,Generic,"NOx Exceedence - Low Reagent Consumption"
P2504,Generic,"NOx Exceedence - Incorrect EGR Flow"
P2505,Generic,"NOx Exceedence - Deactivation of EGR"
P2506,Generic,"NOx Exceedence - Root Cause Unknown"
P2507,Generic,"NOx Exceedence - NOx control monitoring system"
P2508,Generic,"CAN data bus, instrumentation - glow plug warning lamp"
P2509,Generic,"CAN data bus, instrumentation - glow plug warning lamp"
P250A,Generic,"Accelerator pedal position (APP) sensor - transmission kick-down switch"
P250B,Generic,"Accelerator pedal position (APP) sensor - transmission kick-down switch"
P250C,Generic,"Engine coolant heater relay 1, low output"
P250D,Generic,"Engine coolant heater relay 1, low output"
P250E,Generic,"Engine coolant heater relay 2, high output"
P250F,Generic,"Engine coolant heater relay 2, high output"
P2510,Generic,"Camshaft position (CMP) sensor - no signal"
P2511,Generic,"Camshaft position (CMP) sensor - no signal"
P2512,Generic,"Camshaft position (CMP) sensor - signal limit exceeded"
P2513,Generic,"Camshaft position (CMP) sensor - signal limit exceeded"
P2514,Generic,"Fuel cooling pump relay - short to positive"
P2515,Generic,"Fuel cooling pump relay - short to positive"
P2516,Generic,"Fuel cooling pump relay - open circuit/short to ground"
P2517,Generic,"Fuel cooling pump relay - open circuit/short to ground"
P2518,Generic,"Fuel pump relay - short to positive"
P2519,Generic,"Fuel pump relay - open circuit/short to ground"
P251A,Generic,"Turbocharger (TC) wastegate regulating valve B - short to positive"
P251B,Generic,"Turbocharger (TC) wastegate regulating valve B - short to positive"
P251C,Generic,"Turbocharger (TC) wastegate regulating valve B - open circuit/short to ground"
P251D,Generic,"Turbocharger (TC) wastegate regulating valve B - open circuit/short to ground"
P251E,Generic,"Fuel bypass valve - short to positive"
P251F,Generic,"Fuel bypass valve - short to positive"
P2520,Generic,"Fuel bypass valve - open circuit/ short to ground"
P2521,Generic,"Fuel bypass valve - open circuit/short to ground"
P2522,Generic,"Gear ratio - implausible"
P2523,Generic,"Gear ratio - implausible"
P2524,Generic,"CAN data bus, instrumentation - implausible ECT signal"
P2525,Generic,"CAN data bus, instrumentation - implausible ECT signal"
P2526,Generic,"Intake manifold air control solenoid - short to positive"
P2527,Generic,"Intake manifold air control solenoid - short to positive"
P2528,Generic,"Intake manifold air control solenoid - open circuit/short to ground"
P2529,Generic,"Intake manifold air control solenoid - open circuit/short to ground"
P252A,Generic,"Heated oxygen sensor (HO2S) 2, Bank 1 & 2 - interchanged"
P252B,Generic,"Heated oxygen sensor (HO2S) interchanged"
P252C,Generic,"Cylinder Deactivation System"
P252D,Generic,"Cylinder 1 Deactivation/Intake Valve Control Circuit/Open"
P252E,Generic,"Cylinder 1 Deactivation/Intake Valve Control Circuit Performance"
P252F,Generic,"Cylinder 1 Deactivation/Intake Valve Control Circuit Low"
P2530,Generic,"Cylinder 1 Deactivation/Intake Valve Control Circuit High"
P2531,Generic,"Cylinder 1 Exhaust Valve Control Circuit/Open"
P2532,Generic,"Cylinder 1 Exhaust Valve Control Circuit Performance"
P2533,Generic,"Cylinder 1 Exhaust Valve Control Circuit Low"
P2534,Generic,"Cylinder 1 Exhaust Valve Control Circuit High"
P2535,Generic,"Cylinder 2 Deactivation/Intake Valve Control Circuit/Open"
P2536,Generic,"Cylinder 2 Deactivation/Intake Valve Control Circuit Performance"
P2537,Generic,"Cylinder 2 Deactivation/Intake Valve Control Circuit Low"
P2538,Generic,"Cylinder 2 Deactivation/Intake Valve Control Circuit High"
P2539,Generic,"Cylinder 2 Exhaust Valve Control Circuit/Open"
P253A,Generic,"Cylinder 2 Exhaust Valve Control Circuit Performance"
P253B,Generic,"Cylinder 2 Exhaust Valve Control Circuit Low"
P253C,Generic,"Cylinder 2 Exhaust Valve Control Circuit High"
P253D,Generic,"Cylinder 3 Deactivation/Intake Valve Control Circuit/Open"
P253E,Generic,"Cylinder 3 Deactivation/Intake Valve Control Circuit Performance"
P253F,Generic,"Cylinder 3 Deactivation/Intake Valve Control Circuit Low"
P2540,Generic,"Cylinder 3 Deactivation/Intake Valve Control Circuit High"
P2541,Generic,"Cylinder 3 Exhaust Valve Control Circuit/Open"
P2542,Generic,"Cylinder 3 Exhaust Valve Control Circuit Performance"
P2543,Generic,"Cylinder 3 Exhaust Valve Control Circuit Low"
P2544,Generic,"Cylinder 3 Exhaust Valve Control Circuit High"
P2545,Generic,"Cylinder 4 Deactivation/Intake Valve Control Circuit/Open"
P2546,Generic,"Cylinder 4 Deactivation/Intake Valve Control Circuit Performance"
P2547,Generic,"Cylinder 4 Deactivation/Intake Valve Control Circuit Low"
P2548,Generic,"Cylinder 4 Deactivation/Intake Valve Control Circuit High"
P2549,Generic,"Cylinder 4 Exhaust Valve Control Circuit/Open"
P254A,Generic,"Cylinder 4 Exhaust Valve Control Circuit Performance"
P254B,Generic,"Cylinder 4 Exhaust Valve Control Circuit Low"
P254C,Generic,"Cylinder 4 Exhaust Valve Control Circuit High"
P254D,Generic,"Cylinder 5 Deactivation/Intake Valve Control Circuit/Open"
P254E,Generic,"Cylinder 5 Deactivation/Intake Valve Control Circuit Performance"
P254F,Generic,"Cylinder 5 Deactivation/Intake Valve Control Circuit Low"
P2550,Generic,"Cylinder 5 Deactivation/Intake Valve Control Circuit High"
P2551,Generic,"Cylinder 5 Exhaust Valve Control Circuit/Open"
P2552,Generic,"Cylinder 5 Exhaust Valve Control Circuit Performance"
P2553,Generic,"Cylinder 5 Exhaust Valve Control Circuit Low"
P2554,Generic,"Cylinder 5 Exhaust Valve Control Circuit High"
P2555,Generic,"Cylinder 6 Deactivation/Intake Valve Control Circuit/Open"
P2556,Generic,"Cylinder 6 Deactivation/Intake Valve Control Circuit Performance"
P2557,Generic,"Cylinder 6 Deactivation/Intake Valve Control Circuit Low"
P2558,Generic,"Cylinder 6 Deactivation/Intake Valve Control Circuit High"
P2559,Generic,"Cylinder 6 Exhaust Valve Control Circuit/Open"
P255A,Generic,"Cylinder 6 Exhaust Valve Control Circuit Performance"
P255B,Generic,"Cylinder 6 Exhaust Valve Control Circuit Low"
P255C,Generic,"Cylinder 6 Exhaust Valve Control Circuit High"
P255D,Generic,"Cylinder 7 Deactivation/Intake Valve Control Circuit/Open"
P255E,Generic,"Cylinder 7 Deactivation/Intake Valve Control Circuit Performance"
P255F,Generic,"Cylinder 7 Deactivation/Intake Valve Control Circuit Low"
P2560,Generic,"Cylinder 7 Deactivation/Intake Valve Control Circuit High"
P2561,Generic,"Cylinder 7 Exhaust Valve Control Circuit/Open"
P2562,Generic,"Cylinder 7 Exhaust Valve Control Circuit Performance"
P2563,Generic,"Cylinder 7 Exhaust Valve Control Circuit Low"
P2564,Generic,"Cylinder 7 Exhaust Valve Control Circuit High"
P2565,Generic,"Cylinder 8 Deactivation/Intake Valve Control Circuit/Open"
P2566,Generic,"Cylinder 8 Deactivation/Intake Valve Control Circuit Performance"
P2567,Generic,"Cylinder 8 Deactivation/Intake Valve Control Circuit Low"
P2568,Generic,"Cylinder 8 Deactivation/Intake Valve Control Circuit High"
P2569,Generic,"Cylinder 8 Exhaust Valve Control Circuit/Open"
P256A,Generic,"Cylinder 8 Exhaust Valve Control Circuit Performance"
P256B,Generic,"Cylinder 8 Exhaust Valve Control Circuit Low"
P256C,Generic,"Cylinder 8 Exhaust Valve Control Circuit High"
P256D,Generic,"Cylinder 9 Deactivation/Intake Valve Control Circuit/Open"
P256E,Generic,"Cylinder 9 Deactivation/Intake Valve Control Circuit Performance"
P256F,Generic,"Cylinder 9 Deactivation/Intake Valve Control Circuit Low"
P2570,Generic,"Cylinder 9 Deactivation/Intake Valve Control Circuit High"
P2571,Generic,"Cylinder 9 Exhaust Valve Control Circuit/Open"
P2572,Generic,"Cylinder 9 Exhaust Valve Control Circuit Performance"
P2573,Generic,"Cylinder 9 Exhaust Valve Control Circuit Low"
P2574,Generic,"Cylinder 9 Exhaust Valve Control Circuit High"
P2575,Generic,"Cylinder 10 Deactivation/Intake Valve Control Circuit/Open"
P2576,Generic,"Cylinder 10 Deactivation/Intake Valve Control Circuit Performance"
P2577,Generic,"Cylinder 10 Deactivation/Intake Valve Control Circuit Low"
P2578,Generic,"Cylinder 10 Deactivation/Intake Valve Control Circuit High"
P2579,Generic,"Cylinder 10 Exhaust Valve Control Circuit/Open"
P257A,Generic,"Cylinder 10 Exhaust Valve Control Circuit Performance"
P257B,Generic,"Cylinder 10 Exhaust Valve Control Circuit Low"
P257C,Generic,"Cylinder 10 Exhaust Valve Control Circuit High"
P257D,Generic,"Cylinder 11 Deactivation/Intake Valve Control Circuit/Open"
P257E,Generic,"Cylinder 11 Deactivation/Intake Valve Control Circuit Performance"
P257F,Generic,"Cylinder 11 Deactivation/Intake Valve Control Circuit Low"
P2580,Generic,"Cylinder 11 Deactivation/Intake Valve Control Circuit High"
P2581,Generic,"Cylinder 11 Exhaust Valve Control Circuit/Open"
P2582,Generic,"Cylinder 11 Exhaust Valve Control Circuit Performance"
P2583,Generic,"Cylinder 11 Exhaust Valve Control Circuit Low"
P2584,Generic,"Cylinder 11 Exhaust Valve Control Circuit High"
P2585,Generic,"Cylinder 12 Deactivation/Intake Valve Control Circuit/Open"
P2586,Generic,"Cylinder 12 Deactivation/Intake Valve Control Circuit Performance"
P2587,Generic,"Cylinder 12 Deactivation/Intake Valve Control Circuit Low"
P2588,Generic,"Cylinder 12 Deactivation/Intake Valve Control Circuit High"
P2589,Generic,"Cylinder 12 Exhaust Valve Control Circuit/Open"
P258A,Generic,"Cylinder 12 Exhaust Valve Control Circuit Performance"
P258B,Generic,"Cylinder 12 Exhaust Valve Control Circuit Low"
P258C,Generic,"Cylinder 12 Exhaust Valve Control Circuit High"
P258D,Generic,"Cylinder Deactivation System"
P258E,Generic,"TCS Control Channel A Valve 1 (Subfault)"
P258F,Generic,"TCS Control Channel A Valve 2 (Subfault)"
P2590,Generic,"TCS Control Channel B Valve 1 (Subfault)"
P2591,Generic,"TCS Control Channel B Valve 2 (Subfault)"
P2592,Generic,"Left Front Inlet Control (Subfault)"
P2600,Generic,"Left Front Outlet Control (Subfault)"
P2601,Generic,"Left Front Hydraulic Release Too Long (Subfault)"
P2602,Generic,"Right Front Inlet Control (Subfault)"
P2603,Generic,"Right Front Outlet Control (Subfault)"
P2604,Generic,"Right Front Hydraulic Release Too Long (Subfault)"
P2605,Generic,"Left Rear Inlet Control (Subfault)"
P2606,Generic,"Left Rear Outlet Control (Subfault)"
P2607,Generic,"Left Rear Hydraulic Release Too Long (Subfault)"
P2608,Generic,"Right Rear Inlet Control (Subfault)"
P2609,Generic,"Right Rear Outlet Control (Subfault)"
P260A,Generic,"Right Rear Hydraulic Release Too Long (Subfault)"
P260B,Generic,"ABS Pump Motor Control (Subfault)"
P260C,Generic,"Brake Booster Performance (Subfault)"
P260D,Generic,"Brake Booster Solenoid (Subfault)"
P260E,Generic,"Stop Lamp Control (Subfault)"
P260F,Generic,"Left Front Tone Wheel (Subfault)"
P2610,Generic,"Left Front Wheel Speed Sensor (Subfault)"
P2611,Generic,"Left Front Wheel Speed Sensor Supply (Subfault)"
P2612,Generic,"Right Front Tone Wheel (Subfault)"
P2613,Generic,"Right Front Wheel Speed Sensor (Subfault)"
P2614,Generic,"Right Front Wheel Speed Sensor Supply (Subfault)"
P2615,Generic,"Left Rear Tone Wheel (Subfault)"
P2616,Generic,"Left Rear Wheel Speed Sensor (Subfault)"
P2617,Generic,"Left Rear Wheel Speed Sensor Supply (Subfault)"
P2618,Generic,"Right Rear Tone Wheel (Subfault)"
P2619,Generic,"Right Rear Wheel Speed Sensor (Subfault)"
P261A,Generic,"Right Rear Wheel Speed Sensor Supply (Subfault)"
P261B,Generic,"Rear Tone Wheel (Subfault)"
P261C,Generic,"Rear Wheel Speed Sensor (Subfault)"
P261D,Generic,"Rear Wheel Speed Sensor Supply (Subfault)"
P2620,Generic,"Brake Pedal Switch A (Subfault)"
P2621,Generic,"Brake Pedal Switch B (Subfault)"
P2622,Generic,"Brake Pedal Position Sensor Circuit A (Subfault)"
P2623,Generic,"Brake Pedal Position Sensor Circuit B (Subfault)"
P2624,Generic,"Brake Pressure Sensor A (Subfault)"
P2625,Generic,"Brake Pressure Sensor B (Subfault)"
P2626,Generic,"Brake Pressure Sensor A/B (Subfault)"
P2627,Generic,"Brake Booster Pressure Sensor (Subfault)"
P2628,Generic,"Brake Booster Travel Sensor (Subfault)"
P2629,Generic,"Brake Fluid (Subfault)"
P2630,Generic,"Brake Lining Wear Sensor (Subfault)"
P2631,Generic,"Steering Wheel Position Sensor (Subfault)"
P2632,Generic,"Steering Wheel Position Sensor Signal A (Subfault)"
P2633,Generic,"Steering Wheel Position Sensor Signal B (Subfault)"
P2634,Generic,"Steering Wheel Position Sensor Signal C (Subfault)"
P2635,Generic,"Steering Wheel Position Sensor Signal D (Subfault)"
P2636,Generic,"Lateral Acceleration Sensor (Subfault)"
P2637,Generic,"Longitudinal Acceleration Sensor (Subfault)"
P2638,Generic,"Yaw Rate Sensor (Subfault)"
P2639,Generic,"Roll Rate Sensor"
P2640,Generic,"Yaw Rate/Longitude Sensors (Subfault)"
P2641,Generic,"Multi-axis Acceleration Sensor (Subfault)"
P2642,Generic,"Stability System Active Too Long (Subfault)"
P2643,Generic,"Stability System"
P2644,Generic,"2/4 Wheel Drive Status Input (Subfault)"
P2645,Generic,"Brake Temperature Too High (Subfault)"
P2646,Generic,"Delivered Driving Torque (Subfault)"
P2647,Generic,"Requested Driving Torque (Subfault)"
P2648,Generic,"Extended Brake Pedal Travel, output to PCM (Subfault)"
P2649,Generic,"PWM for Traction Control (Subfault)"
P264A,Generic,"Low Tire Pressure (Subfault)"
P264B,Generic,"Tire Diameter (Subfault)"
P264C,Generic,"Variable Effort Steering (Subfault)"
P264D,Generic,"ABS Malfunction Indicator (Subfault)"
P264E,Generic,"Brake System Malfunction Indicator (Subfault)"
P2650,Generic,"Tire Pressure Monitor Malfunction Indicator (Subfault)"
P2651,Generic,"Traction Active Indicator (Subfault)"
P2652,Generic,"Traction Disable Indicator (Subfault)"
P2653,Generic,"Vehicle Dynamics Indicator (Subfault)"
P2654,Generic,"TCS Disable Switch (Subfault)"
P2655,Generic,"TCS Mode Control (Subfault)"
P2656,Generic,"Driver Frontal Stage 1 Deployment Control (Subfault)"
P2657,Generic,"Driver Frontal Stage 2 Deployment Control (Subfault)"
P2658,Generic,"Driver Frontal Stage 3 Deployment Control (Subfault)"
P2659,Generic,"Driver Knee Bolster Deployment Control (Subfault)"
P265A,Generic,"Collapsible Steering Column Deployment Control (Subfault)"
P265B,Generic,"Passenger Frontal Stage 1 Deployment Control (Subfault)"
P265C,Generic,"Passenger Frontal Stage 2 Deployment Control (Subfault)"
P265D,Generic,"Passenger Frontal Stage 3 Deployment Control (Subfault)"
P265E,Generic,"Passenger Knee Bolster Deployment Control (Subfault)"
P2660,Generic,"Left Side Airbag Deployment Control (Subfault)"
P2661,Generic,"Left Curtain Deployment Control 1 (Subfault)"
P2662,Generic,"Left Curtain Deployment Control 2 (Subfault)"
P2663,Generic,"Right Side Airbag Deployment Control (Subfault)"
P2664,Generic,"Right Curtain Deployment Control 1 (Subfault)"
P2665,Generic,"Right Curtain Deployment Control 2 (Subfault)"
P2666,Generic,"Second Row Left Side Airbag Deployment Control (Subfault)"
P2667,Generic,"Second Row Left Frontal Stage 1 Deployment Control (Subfault)"
P2668,Generic,"Second Row Left Frontal Stage 2 Deployment Control (Subfault)"
P2669,Generic,"Second Row Left Frontal Stage 3 Deployment Control (Subfault)"
P266A,Generic,"Second Row Right Side Airbag Deployment Control (Subfault)"
P266B,Generic,"Second Row Right Frontal Stage 1 Deployment Control (Subfault)"
P266C,Generic,"Second Row Right Frontal Stage 2 Deployment Control (Subfault)"
P266D,Generic,"Second Row Right Frontal Stage 3 Deployment Control (Subfault)"
P266E,Generic,"Third Row Left Side Airbag Deployment Control (Subfault)"
P2670,Generic,"Third Row Left Frontal Stage 1 Deployment Control (Subfault)"
P2671,Generic,"Third Row Left Frontal Stage 2 Deployment Control (Subfault)"
P2672,Generic,"Third Row Left Frontal Stage 3 Deployment Control (Subfault)"
P2673,Generic,"Third Row Right Side Airbag Deployment Control (Subfault)"
P2674,Generic,"Third Row Right Frontal Stage 1 Deployment Control (Subfault)"
P2675,Generic,"Third Row Right Frontal Stage 2 Deployment Control (Subfault)"
P2676,Generic,"Third Row Right Frontal Stage 3 Deployment Control (Subfault)"
P2677,Generic,"Driver Seatbelt Sensor (Subfault)"
P2678,Generic,"First Row Center Seatbelt Sensor (Subfault)"
P2679,Generic,"Passenger Seatbelt Sensor (Subfault)"
P267A,Generic,"Second Row Left Seatbelt Sensor (Subfault)"
P267B,Generic,"Second Row Center Seatbelt Sensor (Subfault)"
P267C,Generic,"Second Row Right Seatbelt Sensor (Subfault)"
P267D,Generic,"Third Row Left Seatbelt Sensor (Subfault)"
P267E,Generic,"Third Row Center Seatbelt Sensor (Subfault)"
